Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
371,5,5.000,84459,156771,158604,199406,159881,437317,437317,437317,437317
372,3,3.000,69970,69970,157844,273724,593358,593358,593358,593358,593358
373,2,2.000,159965,159965,649745,404855,649745,649745,649745,649745,649745
374,2,2.000,165529,165529,1366483,766006,1366483,1366483,1366483,1366483,1366483
375,2,2.000,160930,160930,810301,485615,810301,810301,810301,810301,810301
376,1,1.000,941601,941601,941601,941601,941601,941601,941601,941601,941601
377,1,1.000,908172,908172,908172,908172,908172,908172,908172,908172,908172
378,1,1.000,652034,652034,652034,652034,652034,652034,652034,652034,652034
379,3,3.000,68850,68850,184009,388925,913916,913916,913916,913916,913916
380,2,2.000,440783,440783,491098,465940,491098,491098,491098,491098,491098
381,1,1.000,980941,980941,980941,980941,980941,980941,980941,980941,980941
382,2,2.000,164241,164241,888136,526188,888136,888136,888136,888136,888136
383,2,2.000,600703,600703,752544,676623,752544,752544,752544,752544,752544
384,3,3.000,156715,156715,158284,167591,187775,187775,187775,187775,187775
385,3,3.000,157454,157454,381840,380751,602959,602959,602959,602959,602959
386,4,4.000,157078,159236,193815,249973,489765,489765,489765,489765,489765
387,3,3.000,158318,158318,506530,659732,1314348,1314348,1314348,1314348,1314348
388,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
389,7,7.000,83341,155526,156705,310801,158552,1307241,1307241,1307241,1307241
390,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
391,4,4.000,85241,156886,197926,235191,500714,500714,500714,500714,500714
392,3,3.000,68327,68327,185765,331729,741096,741096,741096,741096,741096
393,5,5.000,157115,157859,158382,163914,159433,186783,186783,186783,186783
394,4,4.000,85193,158840,430624,278825,440644,440644,440644,440644,440644
395,1,1.000,1394610,1394610,1394610,1394610,1394610,1394610,1394610,1394610,1394610
396,1,1.000,907594,907594,907594,907594,907594,907594,907594,907594,907594
397,1,1.000,805324,805324,805324,805324,805324,805324,805324,805324,805324
398,3,3.000,162559,162559,181974,422457,922838,922838,922838,922838,922838
399,1,1.000,873086,873086,873086,873086,873086,873086,873086,873086,873086
400,1,1.000,613736,613736,613736,613736,613736,613736,613736,613736,613736
401,1,1.000,1334687,1334687,1334687,1334687,1334687,1334687,1334687,1334687,1334687
402,1,1.000,776476,776476,776476,776476,776476,776476,776476,776476,776476
403,3,3.000,161111,161111,607778,507796,754500,754500,754500,754500,754500
404,1,1.000,517257,517257,517257,517257,517257,517257,517257,517257,517257
405,3,3.000,72108,72108,515788,421531,676698,676698,676698,676698,676698
406,1,1.000,1379276,1379276,1379276,1379276,1379276,1379276,1379276,1379276,1379276
407,1,1.000,1005288,1005288,1005288,1005288,1005288,1005288,1005288,1005288,1005288
408,1,1.000,1354046,1354046,1354046,1354046,1354046,1354046,1354046,1354046,1354046
409,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
410,1,1.000,880209,880209,880209,880209,880209,880209,880209,880209,880209
411,4,4.000,162270,163362,166934,268092,579803,579803,579803,579803,579803
412,4,4.000,87591,162882,451165,313487,552310,552310,552310,552310,552310
413,3,3.000,168220,168220,196100,455004,1000693,1000693,1000693,1000693,1000693
414,2,2.000,159416,159416,1402955,781185,1402955,1402955,1402955,1402955,1402955
415,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
416,1,1.000,1392111,1392111,1392111,1392111,1392111,1392111,1392111,1392111,1392111
417,1,1.000,851922,851922,851922,851922,851922,851922,851922,851922,851922
418,3,3.000,159993,159993,160079,160144,160362,160362,160362,160362,160362
419,3,3.000,84722,84722,157169,320040,718230,718230,718230,718230,718230
420,3,3.000,68693,68693,69761,333639,862464,862464,862464,862464,862464
421,2,2.000,157671,157671,956001,556836,956001,956001,956001,956001,956001
422,2,2.000,831196,831196,919285,875240,919285,919285,919285,919285,919285
423,1,1.000,982769,982769,982769,982769,982769,982769,982769,982769,982769
424,1,1.000,167329,167329,167329,167329,167329,167329,167329,167329,167329
425,1,1.000,1364238,1364238,1364238,1364238,1364238,1364238,1364238,1364238,1364238
426,2,2.000,555760,555760,630673,593216,630673,630673,630673,630673,630673
427,3,3.000,164921,164921,164962,165567,166818,166818,166818,166818,166818
428,4,4.000,166210,169249,174639,272629,580421,580421,580421,580421,580421
429,3,3.000,169516,169516,171603,288217,523534,523534,523534,523534,523534
430,2,2.000,162645,162645,1356249,759447,1356249,1356249,1356249,1356249,1356249
431,1,1.000,630599,630599,630599,630599,630599,630599,630599,630599,630599
432,1,1.000,1344031,1344031,1344031,1344031,1344031,1344031,1344031,1344031,1344031
433,2,2.000,159590,159590,805471,482530,805471,805471,805471,805471,805471
434,4,4.000,156723,161706,184205,246654,483982,483982,483982,483982,483982
435,3,3.000,160548,160548,190776,181132,192072,192072,192072,192072,192072
436,3,3.000,159282,159282,748394,572652,810280,810280,810280,810280,810280
437,1,1.000,845096,845096,845096,845096,845096,845096,845096,845096,845096
438,2,2.000,161829,161829,543141,352485,543141,543141,543141,543141,543141
439,3,3.000,157934,157934,158280,269836,493295,493295,493295,493295,493295
440,2,2.000,649402,649402,675420,662411,675420,675420,675420,675420,675420
441,2,2.000,491910,491910,494799,493354,494799,494799,494799,494799,494799
442,1,1.000,901909,901909,901909,901909,901909,901909,901909,901909,901909
443,1,1.000,940172,940172,940172,940172,940172,940172,940172,940172,940172
444,3,3.000,156386,156386,160682,394123,865303,865303,865303,865303,865303
445,2,2.000,157671,157671,604017,380844,604017,604017,604017,604017,604017
446,4,4.000,86455,157204,159397,224822,496234,496234,496234,496234,496234
447,3,3.000,188824,188824,485633,480699,767642,767642,767642,767642,767642
448,2,2.000,439344,439344,643480,541412,643480,643480,643480,643480,643480
449,1,1.000,873847,873847,873847,873847,873847,873847,873847,873847,873847
450,1,1.000,1316857,1316857,1316857,1316857,1316857,1316857,1316857,1316857,1316857
451,2,2.000,69737,69737,813156,441446,813156,813156,813156,813156,813156
452,2,2.000,157463,157463,1346856,752159,1346856,1346856,1346856,1346856,1346856
453,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
454,2,2.000,159759,159759,993569,576664,993569,993569,993569,993569,993569
455,3,3.000,85640,85640,156440,363011,846953,846953,846953,846953,846953
456,1,1.000,617855,617855,617855,617855,617855,617855,617855,617855,617855
457,1,1.000,963776,963776,963776,963776,963776,963776,963776,963776,963776
458,3,3.000,157220,157220,157963,356468,754223,754223,754223,754223,754223
459,1,1.000,948215,948215,948215,948215,948215,948215,948215,948215,948215
460,2,2.000,495134,495134,560963,528048,560963,560963,560963,560963,560963
461,4,4.000,84438,163845,173633,270094,658462,658462,658462,658462,658462
462,4,4.000,165249,173011,463414,331193,523101,523101,523101,523101,523101
463,1,1.000,756461,756461,756461,756461,756461,756461,756461,756461,756461
464,2,2.000,163838,163838,918030,540934,918030,918030,918030,918030,918030
465,1,1.000,821070,821070,821070,821070,821070,821070,821070,821070,821070
466,3,3.000,159424,159424,657439,491575,657863,657863,657863,657863,657863
467,1,1.000,934298,934298,934298,934298,934298,934298,934298,934298,934298
468,3,3.000,158005,158005,160112,159726,161061,161061,161061,161061,161061
469,2,2.000,157554,157554,929448,543501,929448,929448,929448,929448,929448
470,2,2.000,84474,84474,917356,500915,917356,917356,917356,917356,917356
471,1,1.000,945073,945073,945073,945073,945073,945073,945073,945073,945073
472,1,1.000,1615924,1615924,1615924,1615924,1615924,1615924,1615924,1615924,1615924
473,2,2.000,191834,191834,887616,539725,887616,887616,887616,887616,887616
474,1,1.000,501360,501360,501360,501360,501360,501360,501360,501360,501360
475,3,3.000,159077,159077,163030,346824,718366,718366,718366,718366,718366
476,1,1.000,991129,991129,991129,991129,991129,991129,991129,991129,991129
477,4,4.000,165309,166865,201657,275129,566685,566685,566685,566685,566685
478,2,2.000,158605,158605,789243,473924,789243,789243,789243,789243,789243
479,4,4.000,158075,159439,187851,345621,877119,877119,877119,877119,877119
480,1,1.000,808601,808601,808601,808601,808601,808601,808601,808601,808601
481,1,1.000,925380,925380,925380,925380,925380,925380,925380,925380,925380
482,2,2.000,158525,158525,969799,564162,969799,969799,969799,969799,969799
483,2,2.000,92819,92819,1308368,700593,1308368,1308368,1308368,1308368,1308368
484,1,1.000,157427,157427,157427,157427,157427,157427,157427,157427,157427
485,2,2.000,442427,442427,754145,598286,754145,754145,754145,754145,754145
486,3,3.000,69031,69031,522774,434395,711381,711381,711381,711381,711381
487,2,2.000,84467,84467,639359,361913,639359,639359,639359,639359,639359
488,3,3.000,157313,157313,429736,646296,1351840,1351840,1351840,1351840,1351840
489,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
490,2,2.000,491063,491063,767019,629041,767019,767019,767019,767019,767019
491,3,3.000,87835,87835,161838,254078,512562,512562,512562,512562,512562
492,1,1.000,1368245,1368245,1368245,1368245,1368245,1368245,1368245,1368245,1368245
493,1,1.000,470655,470655,470655,470655,470655,470655,470655,470655,470655
494,2,2.000,688077,688077,848030,768053,848030,848030,848030,848030,848030
495,1,1.000,928492,928492,928492,928492,928492,928492,928492,928492,928492
496,1,1.000,665097,665097,665097,665097,665097,665097,665097,665097,665097
497,3,3.000,71180,71180,191424,288029,601485,601485,601485,601485,601485
498,2,2.000,206814,206814,706773,456793,706773,706773,706773,706773,706773
499,4,4.000,161597,162886,165005,288616,664978,664978,664978,664978,664978
500,1,1.000,1328998,1328998,1328998,1328998,1328998,1328998,1328998,1328998,1328998
501,2,2.000,163840,163840,786805,475322,786805,786805,786805,786805,786805
502,4,4.000,155923,158283,158391,252299,536602,536602,536602,536602,536602
503,3,3.000,88620,88620,156418,227244,436695,436695,436695,436695,436695
504,6,6.000,68392,110172,156755,138921,157194,184336,184336,184336,184336
505,2,2.000,600177,600177,815378,707777,815378,815378,815378,815378,815378
506,1,1.000,668894,668894,668894,668894,668894,668894,668894,668894,668894
507,3,3.000,159683,159683,505603,539224,952387,952387,952387,952387,952387
508,1,1.000,829220,829220,829220,829220,829220,829220,829220,829220,829220
509,1,1.000,716760,716760,716760,716760,716760,716760,716760,716760,716760
510,2,2.000,84363,84363,1320122,702242,1320122,1320122,1320122,1320122,1320122
511,3,3.000,83065,83065,156915,364746,854258,854258,854258,854258,854258
512,2,2.000,157981,157981,801155,479568,801155,801155,801155,801155,801155
513,2,2.000,156654,156654,157803,157228,157803,157803,157803,157803,157803
514,2,2.000,157589,157589,836719,497154,836719,836719,836719,836719,836719
515,2,2.000,85359,85359,944776,515067,944776,944776,944776,944776,944776
516,2,2.000,158554,158554,807028,482791,807028,807028,807028,807028,807028
517,2,2.000,156950,156950,794688,475819,794688,794688,794688,794688,794688
518,7,7.000,157392,157887,159662,159322,160571,161221,161221,161221,161221
519,3,3.000,80852,80852,701132,705791,1335391,1335391,1335391,1335391,1335391
520,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
521,1,1.000,1330716,1330716,1330716,1330716,1330716,1330716,1330716,1330716,1330716
522,1,1.000,1317790,1317790,1317790,1317790,1317790,1317790,1317790,1317790,1317790
523,1,1.000,589892,589892,589892,589892,589892,589892,589892,589892,589892
524,4,4.000,155322,156506,158754,356304,954637,954637,954637,954637,954637
525,1,1.000,158385,158385,158385,158385,158385,158385,158385,158385,158385
526,4,4.000,155989,157443,183854,243848,478109,478109,478109,478109,478109
527,4,4.000,154815,157292,157421,316550,796672,796672,796672,796672,796672
528,2,2.000,562491,562491,820727,691609,820727,820727,820727,820727,820727
529,2,2.000,159868,159868,815778,487823,815778,815778,815778,815778,815778
530,2,2.000,161315,161315,817377,489346,817377,817377,817377,817377,817377
531,1,1.000,449994,449994,449994,449994,449994,449994,449994,449994,449994
532,2,2.000,162920,162920,813580,488250,813580,813580,813580,813580,813580
533,2,2.000,709644,709644,1332845,1021244,1332845,1332845,1332845,1332845,1332845
534,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
535,2,2.000,160585,160585,777455,469020,777455,777455,777455,777455,777455
536,4,4.000,69307,159097,183885,308348,821105,821105,821105,821105,821105
537,2,2.000,158557,158557,909850,534203,909850,909850,909850,909850,909850
538,1,1.000,691391,691391,691391,691391,691391,691391,691391,691391,691391
539,3,3.000,68746,68746,767490,551101,817069,817069,817069,817069,817069
540,2,2.000,191161,191161,1002359,596760,1002359,1002359,1002359,1002359,1002359
541,1,1.000,502000,502000,502000,502000,502000,502000,502000,502000,502000
542,2,2.000,163293,163293,500835,332064,500835,500835,500835,500835,500835
543,4,4.000,72410,87552,159069,259793,720142,720142,720142,720142,720142
544,4,4.000,159849,171103,538562,467901,1002091,1002091,1002091,1002091,1002091
545,1,1.000,600479,600479,600479,600479,600479,600479,600479,600479,600479
546,1,1.000,771635,771635,771635,771635,771635,771635,771635,771635,771635
547,3,3.000,160656,160656,186743,242593,380380,380380,380380,380380,380380
548,3,3.000,159683,159683,159898,410927,913202,913202,913202,913202,913202
549,3,3.000,88438,88438,596009,543920,947314,947314,947314,947314,947314
550,2,2.000,69409,69409,85877,77643,85877,85877,85877,85877,85877
551,2,2.000,702448,702448,761199,731823,761199,761199,761199,761199,761199
552,2,2.000,161100,161100,713241,437170,713241,713241,713241,713241,713241
553,2,2.000,72629,72629,1335637,704133,1335637,1335637,1335637,1335637,1335637
554,2,2.000,160421,160421,606884,383652,606884,606884,606884,606884,606884
555,1,1.000,622301,622301,622301,622301,622301,622301,622301,622301,622301
556,4,4.000,165484,167219,190392,273518,570977,570977,570977,570977,570977
557,5,5.000,166519,166979,167938,402564,169918,1341470,1341470,1341470,1341470
558,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
559,1,1.000,893782,893782,893782,893782,893782,893782,893782,893782,893782
560,1,1.000,823861,823861,823861,823861,823861,823861,823861,823861,823861
561,4,4.000,167200,168326,168909,247341,484931,484931,484931,484931,484931
562,5,5.000,166329,167368,168836,277555,169523,715721,715721,715721,715721
563,1,1.000,882521,882521,882521,882521,882521,882521,882521,882521,882521
564,4,4.000,167084,167568,169225,350063,896377,896377,896377,896377,896377
565,2,2.000,200230,200230,552350,376290,552350,552350,552350,552350,552350
566,3,3.000,158792,158792,160166,349792,730418,730418,730418,730418,730418
567,4,4.000,85414,157946,158416,140523,160319,160319,160319,160319,160319
568,4,4.000,159121,162437,444548,318155,506514,506514,506514,506514,506514
569,1,1.000,749298,749298,749298,749298,749298,749298,749298,749298,749298
570,3,3.000,86470,86470,601391,454439,675456,675456,675456,675456,675456
571,4,4.000,86202,157983,163979,151736,198781,198781,198781,198781,198781
572,3,3.000,439131,439131,448569,565515,808845,808845,808845,808845,808845
573,2,2.000,158696,158696,495456,327076,495456,495456,495456,495456,495456
574,4,4.000,158476,158855,172303,168922,186057,186057,186057,186057,186057
575,4,4.000,156082,157232,158297,330771,851475,851475,851475,851475,851475
576,1,1.000,815824,815824,815824,815824,815824,815824,815824,815824,815824
577,2,2.000,187686,187686,708960,448323,708960,708960,708960,708960,708960
578,6,6.000,85448,158610,163333,218565,164992,577493,577493,577493,577493
579,3,3.000,71941,71941,157772,278682,606335,606335,606335,606335,606335
580,1,1.000,966466,966466,966466,966466,966466,966466,966466,966466,966466
581,4,4.000,161283,172117,189227,338464,831231,831231,831231,831231,831231
582,1,1.000,976489,976489,976489,976489,976489,976489,976489,976489,976489
583,3,3.000,84955,84955,158568,347460,798858,798858,798858,798858,798858
584,1,1.000,614493,614493,614493,614493,614493,614493,614493,614493,614493
585,1,1.000,930089,930089,930089,930089,930089,930089,930089,930089,930089
586,2,2.000,160439,160439,726567,443503,726567,726567,726567,726567,726567
587,3,3.000,161785,161785,180241,558017,1332026,1332026,1332026,1332026,1332026
588,2,2.000,161473,161473,546673,354073,546673,546673,546673,546673,546673
589,2,2.000,86761,86761,760508,423634,760508,760508,760508,760508,760508
590,1,1.000,979711,979711,979711,979711,979711,979711,979711,979711,979711
591,1,1.000,928386,928386,928386,928386,928386,928386,928386,928386,928386
592,1,1.000,926607,926607,926607,926607,926607,926607,926607,926607,926607
593,2,2.000,169559,169559,761798,465678,761798,761798,761798,761798,761798
594,3,3.000,167482,167482,168709,344342,696835,696835,696835,696835,696835
595,3,3.000,99185,99185,166306,349657,783481,783481,783481,783481,783481
596,1,1.000,1026045,1026045,1026045,1026045,1026045,1026045,1026045,1026045,1026045
597,7,7.000,70882,85803,157678,135867,159797,160804,160804,160804,160804
598,3,3.000,158162,158162,158877,444271,1015776,1015776,1015776,1015776,1015776
599,2,2.000,190612,190612,504670,347641,504670,504670,504670,504670,504670
