Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1340,0.400,161.590,161.053,161.053,162.126,162.126,162.126,162.126,162.126,162.126,0.006
1345,0.600,170.652,159.592,159.592,161.669,190.695,190.695,190.695,190.695,190.695,0.006
1350,0.400,172.837,159.055,159.055,186.618,186.618,186.618,186.618,186.618,186.618,0.006
1355,0.600,159.918,159.121,159.121,159.856,160.778,160.778,160.778,160.778,160.778,0.006
1360,1.200,163.966,158.335,158.772,158.846,160.929,188.123,188.123,188.123,188.123,0.006
1365,1.200,170.104,159.040,159.724,161.033,188.167,191.933,191.933,191.933,191.933,0.006
1370,0.800,163.351,160.471,161.448,161.717,169.766,169.766,169.766,169.766,169.766,0.006
1375,0.800,159.170,157.685,158.381,159.956,160.657,160.657,160.657,160.657,160.657,0.006
1380,0.800,159.905,159.272,159.384,160.028,160.935,160.935,160.935,160.935,160.935,0.006
1385,0.800,182.946,166.075,171.299,194.857,199.553,199.553,199.553,199.553,199.553,0.005
1390,1.400,179.125,166.910,167.024,168.185,199.118,203.918,203.918,203.918,203.918,0.006
1395,0.600,160.799,157.943,157.943,160.028,164.426,164.426,164.426,164.426,164.426,0.006
1400,0.600,168.524,157.220,157.220,163.074,185.278,185.278,185.278,185.278,185.278,0.006
