Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1712324031.931313,5915,0,1
5,StockLevel,1712324031.937246,1917,0,1
2,Payment,1712324031.939179,4025,0,1
1,NewOrder,1712324031.943221,6027,0,1
2,Payment,1712324031.949264,6009,0,1
3,OrderStatus,1712324031.955289,1396,0,1
2,Payment,1712324031.956702,4590,0,1
1,NewOrder,1712324031.961309,5983,0,1
2,Payment,1712324031.967309,5944,0,1
2,Payment,1712324031.973269,5984,0,1
1,NewOrder,1712324031.979270,5985,0,1
2,Payment,1712324031.985272,5999,0,1
2,Payment,1712324031.991287,5885,0,1
2,Payment,1712324031.997188,5974,0,1
1,NewOrder,1712324032.003176,5981,0,1
1,NewOrder,1712324032.009173,6218,0,1
1,NewOrder,1712324032.015409,5974,0,1
2,Payment,1712324032.021400,5935,0,1
4,Delivery,1712324032.027351,12149,0,1
1,NewOrder,1712324032.039517,5972,0,1
5,StockLevel,1712324032.045503,1763,0,1
2,Payment,1712324032.047282,10331,0,1
1,NewOrder,1712324032.057630,5890,0,1
1,NewOrder,1712324032.063536,12091,0,1
1,NewOrder,1712324032.075644,5930,0,1
2,Payment,1712324032.081590,5981,0,1
2,Payment,1712324032.087587,6031,0,1
2,Payment,1712324032.093635,5963,0,1
1,NewOrder,1712324032.099614,12058,0,1
2,Payment,1712324032.111689,5944,0,1
1,NewOrder,1712324032.117651,12013,0,1
1,NewOrder,1712324032.129681,5854,0,1
2,Payment,1712324032.135552,5998,0,1
1,NewOrder,1712324032.141567,5983,0,1
1,NewOrder,1712324032.147566,6100,0,1
2,Payment,1712324032.153682,5939,0,1
2,Payment,1712324032.159638,5966,0,1
4,Delivery,1712324032.165620,12072,0,1
1,NewOrder,1712324032.177707,5989,0,1
1,NewOrder,1712324032.183713,5977,0,1
2,Payment,1712324032.189707,5994,0,1
2,Payment,1712324032.195717,6010,0,1
3,OrderStatus,1712324032.201744,1808,0,1
2,Payment,1712324032.203569,4142,0,1
2,Payment,1712324032.207728,6023,0,1
1,NewOrder,1712324032.213768,12017,0,1
1,NewOrder,1712324032.225801,11996,0,1
3,OrderStatus,1712324032.237813,1026,0,1
2,Payment,1712324032.238855,4799,0,1
2,Payment,1712324032.243670,6055,0,1
1,NewOrder,1712324032.249741,12041,0,1
5,StockLevel,1712324032.261799,2274,0,1
2,Payment,1712324032.264089,3583,0,1
1,NewOrder,1712324032.267689,6025,0,1
1,NewOrder,1712324032.273730,5960,0,1
1,NewOrder,1712324032.279705,6148,0,1
1,NewOrder,1712324032.285868,5878,0,1
1,NewOrder,1712324032.291759,6139,0,1
1,NewOrder,1712324032.297914,5849,0,1
