Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
372,3,3.000,41625,41625,183722,323366,744753,744753,744753,744753,744753
373,5,5.000,46206,154816,192070,187638,271796,273303,273303,273303,273303
374,4,4.000,195397,239481,246630,259678,357206,357206,357206,357206,357206
375,6,6.000,140848,141933,159963,156883,161569,185537,185537,185537,185537
376,6,6.000,53573,135934,158784,173552,261167,286527,286527,286527,286527
377,6,6.000,20510,143536,188761,166572,240093,241614,241614,241614,241614
378,6,6.000,13360,165339,170111,174773,179738,354446,354446,354446,354446
379,4,4.000,143344,202461,232486,224155,318330,318330,318330,318330,318330
380,7,7.000,9747,131591,139284,150473,241013,253984,253984,253984,253984
381,5,5.000,114288,169728,208941,185437,215275,218953,218953,218953,218953
382,8,8.000,9651,126395,129723,135798,139575,309846,309846,309846,309846
383,5,5.000,44447,183721,228531,300908,308508,739334,739334,739334,739334
384,3,3.000,158065,158065,185154,183447,207123,207123,207123,207123,207123
385,2,2.000,203623,203623,783179,493401,783179,783179,783179,783179,783179
386,4,4.000,155517,172920,199148,213889,327974,327974,327974,327974,327974
387,3,3.000,168874,168874,237658,390877,766101,766101,766101,766101,766101
388,6,6.000,101444,114924,207458,242990,265368,644855,644855,644855,644855
389,2,2.000,251902,251902,310571,281236,310571,310571,310571,310571,310571
390,3,3.000,122169,122169,141373,301397,640650,640650,640650,640650,640650
391,3,3.000,118450,118450,164829,309428,645005,645005,645005,645005,645005
392,6,6.000,13169,116040,189001,167574,270235,297412,297412,297412,297412
393,6,6.000,134184,139307,148124,174599,155468,322552,322552,322552,322552
394,6,6.000,41195,119664,234510,239135,256764,657827,657827,657827,657827
395,3,3.000,119504,119504,125709,175559,281464,281464,281464,281464,281464
396,4,4.000,119306,131612,134572,266399,680108,680108,680108,680108,680108
397,7,7.000,11265,123610,129491,135082,137607,283410,283410,283410,283410
398,4,4.000,125638,125706,130764,266296,683076,683076,683076,683076,683076
399,6,6.000,107368,137617,158925,158751,203717,206552,206552,206552,206552
400,7,7.000,13164,110330,175731,166523,276549,276955,276955,276955,276955
401,4,4.000,115068,188715,244033,222100,340587,340587,340587,340587,340587
402,5,5.000,113577,116846,182991,181911,207050,289092,289092,289092,289092
403,6,6.000,137427,157277,169647,172686,184816,222560,222560,222560,222560
404,5,5.000,114711,243428,272891,241025,286656,287442,287442,287442,287442
405,6,6.000,12553,40184,126181,142745,270400,288071,288071,288071,288071
406,5,5.000,113764,134133,137653,176678,230739,267101,267101,267101,267101
407,6,6.000,116090,119599,170568,177956,206404,304742,304742,304742,304742
408,6,6.000,41302,110034,190334,173218,271656,288001,288001,288001,288001
409,5,5.000,122324,122385,206849,202829,270910,291677,291677,291677,291677
410,5,5.000,125274,125714,131613,184282,263393,275416,275416,275416,275416
411,6,6.000,42300,110595,120338,173716,304918,350434,350434,350434,350434
412,8,8.000,9391,115452,138436,123697,228226,229153,229153,229153,229153
413,5,5.000,64135,158194,198358,192022,246348,293075,293075,293075,293075
414,7,7.000,41664,131812,167554,168833,189975,325676,325676,325676,325676
415,4,4.000,9761,139262,258137,192843,364213,364213,364213,364213,364213
416,5,5.000,128387,153177,255044,225983,291637,301670,301670,301670,301670
417,5,5.000,124591,143916,153423,183973,180873,317065,317065,317065,317065
418,5,5.000,119363,165152,197504,192236,218222,260941,260941,260941,260941
419,7,7.000,42310,141093,161218,173760,256476,268047,268047,268047,268047
420,4,4.000,138766,165971,169022,194365,303701,303701,303701,303701,303701
421,6,6.000,124778,151396,196814,189913,202339,290561,290561,290561,290561
422,5,5.000,119192,145966,157205,173160,213470,229970,229970,229970,229970
423,5,5.000,115183,135128,154400,198395,260981,326286,326286,326286,326286
424,4,4.000,161845,331556,364612,399561,740234,740234,740234,740234,740234
425,2,2.000,284569,284569,286616,285592,286616,286616,286616,286616,286616
426,6,6.000,12660,156674,193923,179640,218791,310408,310408,310408,310408
427,5,5.000,12427,42549,150032,152660,205441,352851,352851,352851,352851
428,4,4.000,168140,235323,276183,253879,335871,335871,335871,335871,335871
429,3,3.000,164459,164459,168935,355690,733678,733678,733678,733678,733678
430,4,4.000,146460,193339,274503,238724,340597,340597,340597,340597,340597
431,3,3.000,145399,145399,278990,391455,749977,749977,749977,749977,749977
432,5,5.000,44053,155515,175777,190772,212267,366252,366252,366252,366252
433,4,4.000,140618,150097,210398,299260,695930,695930,695930,695930,695930
434,1,1.000,753141,753141,753141,753141,753141,753141,753141,753141,753141
435,7,7.000,42687,112876,121777,136391,137609,291945,291945,291945,291945
436,4,4.000,120732,131692,190446,287888,708684,708684,708684,708684,708684
437,6,6.000,45295,119237,167080,166276,248533,287651,287651,287651,287651
438,6,6.000,10047,113806,151146,130311,184496,196649,196649,196649,196649
439,4,4.000,44336,115688,183320,249001,652660,652660,652660,652660,652660
440,6,6.000,119600,131125,191338,186843,259984,287296,287296,287296,287296
441,7,7.000,9927,108550,141350,128816,162804,209454,209454,209454,209454
442,8,8.000,125678,125907,132121,131096,137509,137613,137613,137613,137613
443,6,6.000,9832,119493,241402,183897,279093,291647,291647,291647,291647
444,4,4.000,114994,208875,210026,209665,304767,304767,304767,304767,304767
445,5,5.000,12803,43148,247782,239700,259683,635084,635084,635084,635084
446,4,4.000,111750,192439,280108,222447,305491,305491,305491,305491,305491
447,5,5.000,114734,124740,148427,195168,281362,306581,306581,306581,306581
448,6,6.000,113099,114481,140027,157748,140300,299496,299496,299496,299496
449,6,6.000,113877,131500,189714,179555,227697,243867,243867,243867,243867
450,4,4.000,137697,251312,268556,239292,299606,299606,299606,299606,299606
451,8,8.000,9408,59599,120870,117494,192434,263202,263202,263202,263202
452,3,3.000,119660,119660,329739,373137,670012,670012,670012,670012,670012
453,5,5.000,121360,135656,157482,202214,271273,325302,325302,325302,325302
454,4,4.000,138954,167718,189156,315096,764556,764556,764556,764556,764556
455,4,4.000,157461,173478,179588,187499,239471,239471,239471,239471,239471
456,4,4.000,156808,159661,255615,225025,328016,328016,328016,328016,328016
457,5,5.000,10052,162836,179453,198171,289788,348728,348728,348728,348728
458,4,4.000,156085,293535,310188,267750,311192,311192,311192,311192,311192
459,7,7.000,13396,13553,169772,141538,176200,273986,273986,273986,273986
460,6,6.000,47110,140656,179484,164276,204167,234759,234759,234759,234759
461,6,6.000,40843,155327,176044,169250,201849,279595,279595,279595,279595
462,2,2.000,152076,152076,767944,460010,767944,767944,767944,767944,767944
463,5,5.000,161327,168150,229999,218897,257429,277582,277582,277582,277582
464,5,5.000,118356,131074,158800,174689,183496,281721,281721,281721,281721
465,5,5.000,130855,163625,197263,210414,276628,283701,283701,283701,283701
466,3,3.000,121123,121123,207777,337198,682696,682696,682696,682696,682696
467,3,3.000,110299,110299,215347,341547,698997,698997,698997,698997,698997
468,6,6.000,12749,128248,185014,158947,212094,272577,272577,272577,272577
469,7,7.000,14142,42231,117544,150414,304649,310378,310378,310378,310378
470,6,6.000,9288,119786,206080,231575,249055,678708,678708,678708,678708
471,3,3.000,126384,126384,171191,189680,271467,271467,271467,271467,271467
472,5,5.000,124380,137742,202567,214947,298071,311976,311976,311976,311976
473,6,6.000,133355,145287,171188,163100,183104,197208,197208,197208,197208
474,3,3.000,261110,261110,316963,338838,438442,438442,438442,438442,438442
475,2,2.000,298175,298175,1484521,891348,1484521,1484521,1484521,1484521,1484521
476,1,1.000,450437,450437,450437,450437,450437,450437,450437,450437,450437
477,5,5.000,125307,125603,131584,146968,137701,214649,214649,214649,214649
478,5,5.000,128936,131635,131650,187148,212701,330821,330821,330821,330821
479,3,3.000,129724,129724,159713,344626,744441,744441,744441,744441,744441
480,6,6.000,119124,143574,212627,196934,246077,289921,289921,289921,289921
481,5,5.000,94719,129480,151989,162339,190618,244890,244890,244890,244890
482,7,7.000,10993,128934,131808,145031,182303,280251,280251,280251,280251
483,5,5.000,126585,186210,201914,307468,315656,706977,706977,706977,706977
484,3,3.000,123353,123353,133654,150811,195427,195427,195427,195427,195427
485,8,8.000,46723,129525,133755,131421,139782,215323,215323,215323,215323
486,4,4.000,119485,133817,329494,229430,334927,334927,334927,334927,334927
487,5,5.000,118562,125620,226694,203838,232115,316200,316200,316200,316200
488,4,4.000,13468,163215,228288,264247,652019,652019,652019,652019,652019
489,5,5.000,123337,127434,129924,181669,228927,298724,298724,298724,298724
490,6,6.000,134204,160976,192632,185144,215833,217081,217081,217081,217081
491,5,5.000,88314,157307,202946,202628,281925,282649,282649,282649,282649
492,6,6.000,101829,143600,194254,195421,237700,320199,320199,320199,320199
493,5,5.000,109114,115279,123338,155120,197520,230351,230351,230351,230351
494,5,5.000,171361,179777,187702,289436,211421,696920,696920,696920,696920
495,3,3.000,117383,117383,192952,191010,262696,262696,262696,262696,262696
496,2,2.000,163465,163465,728374,445919,728374,728374,728374,728374,728374
497,6,6.000,46027,127506,134075,178267,290942,343491,343491,343491,343491
498,6,6.000,131512,131944,148231,170549,169610,304492,304492,304492,304492
499,6,6.000,44811,123159,131643,154055,197146,303658,303658,303658,303658
500,7,7.000,46589,126653,145790,166735,220814,340890,340890,340890,340890
501,7,7.000,17171,45697,123781,120312,189141,213078,213078,213078,213078
502,5,5.000,129699,130805,216493,295675,331265,670114,670114,670114,670114
503,4,4.000,122284,134090,157585,182102,314450,314450,314450,314450,314450
504,2,2.000,121645,121645,677876,399760,677876,677876,677876,677876,677876
505,5,5.000,95213,118069,227980,196449,245918,295069,295069,295069,295069
506,6,6.000,121050,134067,256809,205705,258901,275999,275999,275999,275999
507,5,5.000,115506,147244,192708,193656,237456,275366,275366,275366,275366
508,2,2.000,280583,280583,648985,464784,648985,648985,648985,648985,648985
509,5,5.000,121686,141691,158401,181754,173785,313210,313210,313210,313210
510,6,6.000,64605,110740,176599,164411,191506,323569,323569,323569,323569
511,6,6.000,118216,153806,185881,207056,311346,317171,317171,317171,317171
512,3,3.000,195716,195716,249023,240888,277926,277926,277926,277926,277926
513,5,5.000,168742,179447,238654,225918,259605,283145,283145,283145,283145
514,5,5.000,131541,134391,183153,188461,225926,267297,267297,267297,267297
515,5,5.000,123581,215090,233436,234805,288543,313375,313375,313375,313375
516,7,7.000,47320,55825,113346,128405,170355,281759,281759,281759,281759
517,5,5.000,123450,127931,131756,170745,147242,323346,323346,323346,323346
518,7,7.000,10819,42346,133970,143237,239310,305797,305797,305797,305797
519,6,6.000,113016,130782,137716,164515,223749,247636,247636,247636,247636
520,6,6.000,126553,126905,233050,213460,262616,305228,305228,305228,305228
521,4,4.000,115155,129496,240168,183585,249523,249523,249523,249523,249523
522,3,3.000,133889,133889,324822,382654,689252,689252,689252,689252,689252
523,6,6.000,119716,152306,173465,161286,176921,181608,181608,181608,181608
524,4,4.000,39559,190953,255257,292537,684382,684382,684382,684382,684382
525,4,4.000,42348,125219,281147,193145,323867,323867,323867,323867,323867
526,4,4.000,46476,194982,228621,296258,714954,714954,714954,714954,714954
527,5,5.000,121726,143643,149459,168892,161586,268049,268049,268049,268049
528,6,6.000,15258,122347,151021,168190,284930,313139,313139,313139,313139
529,6,6.000,57313,131228,198336,156679,206862,213718,213718,213718,213718
530,9,9.000,9948,45604,131595,111934,161475,217691,217691,217691,217691
531,6,6.000,15216,43455,173133,166285,260268,353554,353554,353554,353554
532,6,6.000,117203,155649,196516,181922,208013,257054,257054,257054,257054
533,5,5.000,118152,126394,162662,174848,186452,280584,280584,280584,280584
534,7,7.000,10689,119702,138882,145172,231383,242614,242614,242614,242614
535,5,5.000,115566,137805,237557,212815,279796,293355,293355,293355,293355
536,4,4.000,122842,200189,253217,225852,327162,327162,327162,327162,327162
537,5,5.000,115663,135842,239322,216741,276008,316871,316871,316871,316871
538,7,7.000,120186,131661,136112,143821,139035,208918,208918,208918,208918
539,5,5.000,121817,137487,138260,214032,307685,364914,364914,364914,364914
540,6,6.000,50579,120936,173038,155901,215778,219462,219462,219462,219462
541,5,5.000,115715,149612,184311,199409,238082,309329,309329,309329,309329
542,6,6.000,119783,128311,178960,167686,197281,234776,234776,234776,234776
543,5,5.000,141026,156482,163310,196447,213097,308322,308322,308322,308322
544,6,6.000,125655,131594,137700,162293,139691,307510,307510,307510,307510
545,6,6.000,120326,125646,139709,159599,176450,260088,260088,260088,260088
546,6,6.000,114533,119539,143928,163021,203712,270901,270901,270901,270901
547,6,6.000,119643,129219,143644,171193,198475,304500,304500,304500,304500
548,6,6.000,113761,120685,189796,189327,262074,274271,274271,274271,274271
549,3,3.000,129341,129341,192594,329848,667609,667609,667609,667609,667609
550,6,6.000,46899,125641,138452,155779,188828,297205,297205,297205,297205
551,7,7.000,11092,120486,143558,149512,206686,265684,265684,265684,265684
552,7,7.000,42729,113510,131646,137899,175586,249843,249843,249843,249843
553,4,4.000,199562,229478,231074,242299,309083,309083,309083,309083,309083
554,5,5.000,53824,123951,187960,188478,235194,341465,341465,341465,341465
555,4,4.000,226033,275830,296147,369455,679813,679813,679813,679813,679813
556,4,4.000,45805,138042,321397,208764,329815,329815,329815,329815,329815
557,3,3.000,188820,188820,237513,247849,317215,317215,317215,317215,317215
558,6,6.000,108985,113801,137657,165617,244144,273855,273855,273855,273855
559,6,6.000,14123,113835,141947,170314,300094,314327,314327,314327,314327
560,5,5.000,113556,118077,184850,280166,295811,688536,688536,688536,688536
561,3,3.000,118261,118261,223129,200196,259198,259198,259198,259198,259198
562,3,3.000,112136,112136,149503,333524,738933,738933,738933,738933,738933
563,5,5.000,143876,195764,207282,207670,237907,253522,253522,253522,253522
564,3,3.000,141441,141441,184456,342220,700763,700763,700763,700763,700763
565,4,4.000,172478,191970,226656,218851,284300,284300,284300,284300,284300
566,10,10.000,14433,49077,120852,153072,129259,676542,676542,676542,676542
567,3,3.000,119508,119508,218173,216979,313256,313256,313256,313256,313256
568,6,6.000,113364,131547,137829,134919,144231,145461,145461,145461,145461
569,6,6.000,121806,122125,191191,176561,207563,272899,272899,272899,272899
570,5,5.000,119167,131444,211429,194295,212221,297217,297217,297217,297217
571,7,7.000,13916,52696,111721,148251,229409,316802,316802,316802,316802
572,7,7.000,43268,80194,165490,150495,229905,230322,230322,230322,230322
573,4,4.000,128137,150741,299398,229337,339074,339074,339074,339074,339074
574,4,4.000,131998,196501,292250,241626,345758,345758,345758,345758,345758
575,5,5.000,120535,127539,187044,195892,213990,330356,330356,330356,330356
576,6,6.000,131642,137358,143839,179118,197045,327385,327385,327385,327385
577,5,5.000,42415,122091,220051,186635,267771,280851,280851,280851,280851
578,7,7.000,10139,49517,121521,150960,253431,274400,274400,274400,274400
579,4,4.000,117321,219071,270570,234157,329667,329667,329667,329667,329667
580,6,6.000,117839,118591,136031,179839,241232,339831,339831,339831,339831
581,3,3.000,116901,116901,121133,308419,687224,687224,687224,687224,687224
582,6,6.000,136085,137389,137689,179517,206459,321870,321870,321870,321870
583,5,5.000,11183,112392,238376,183686,265183,291298,291298,291298,291298
584,8,8.000,100122,105584,123674,133407,185679,200412,200412,200412,200412
585,6,6.000,81514,115780,189229,159595,204307,245116,245116,245116,245116
586,7,7.000,83560,89931,149997,175035,281448,304996,304996,304996,304996
587,6,6.000,85321,109704,121179,149683,229757,235940,235940,235940,235940
588,7,7.000,85633,95066,108475,131955,190076,239994,239994,239994,239994
589,6,6.000,95597,108151,188194,172029,192816,261828,261828,261828,261828
590,5,5.000,98791,107480,184446,205324,275157,360750,360750,360750,360750
591,6,6.000,15669,112080,169438,143676,198101,237446,237446,237446,237446
592,5,5.000,125002,150569,232193,206838,250681,275745,275745,275745,275745
593,4,4.000,15599,151302,218872,273075,706530,706530,706530,706530,706530
594,4,4.000,181031,195795,258046,240890,328688,328688,328688,328688,328688
595,4,4.000,123131,159564,192903,288516,678467,678467,678467,678467,678467
596,6,6.000,41829,101781,121553,134672,173247,253946,253946,253946,253946
597,5,5.000,158048,197664,200718,218401,212272,323304,323304,323304,323304
598,4,4.000,112032,196470,290871,233658,335261,335261,335261,335261,335261
599,6,6.000,114754,115656,212175,182018,222838,276962,276962,276962,276962
