Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1160,1.800,102.899,83.514,100.155,103.894,107.605,116.731,116.731,116.731,116.731,0.010
1165,2.800,117.283,107.369,108.212,116.925,122.980,128.019,134.665,134.665,134.665,0.009
1170,3.000,112.923,83.751,89.784,102.999,139.907,155.562,164.997,164.997,164.997,0.009
1175,2.800,109.886,75.279,97.239,113.676,122.207,127.268,139.224,139.224,139.224,0.009
1180,2.600,126.902,99.950,109.893,113.967,126.629,160.872,212.242,212.242,212.242,0.008
1185,1.400,133.222,122.186,123.716,131.377,139.914,149.435,149.435,149.435,149.435,0.008
1190,2.800,122.612,101.633,117.322,121.745,133.483,137.388,141.507,141.507,141.507,0.008
1195,4.400,124.552,104.819,113.632,123.107,129.341,147.234,157.569,166.085,166.085,0.008
1200,3.200,159.768,131.677,147.033,167.017,173.945,178.503,192.246,192.246,192.246,0.006
1205,1.000,157.105,141.926,146.484,155.278,167.621,174.215,174.215,174.215,174.215,0.006
1210,2.800,151.010,120.435,140.994,146.330,167.067,168.802,185.522,185.522,185.522,0.007
1215,1.400,142.533,113.716,115.661,145.286,153.219,185.559,185.559,185.559,185.559,0.007
1220,3.800,151.723,119.757,133.777,156.913,167.565,179.552,187.751,187.751,187.751,0.007
1225,2.400,170.596,119.755,135.075,161.506,163.091,170.048,420.149,420.149,420.149,0.006
1230,2.000,147.424,100.838,108.955,119.689,128.649,430.251,430.251,430.251,430.251,0.007
1235,3.000,114.503,102.887,107.683,111.232,119.739,125.772,126.795,126.795,126.795,0.009
1240,3.200,167.300,140.700,149.487,172.884,173.572,191.547,221.439,221.439,221.439,0.006
1245,2.200,154.299,139.553,144.611,147.357,167.585,167.608,168.070,168.070,168.070,0.006
1250,1.000,146.672,120.606,124.299,132.432,162.925,193.096,193.096,193.096,193.096,0.007
1255,2.800,118.254,95.221,112.722,116.632,122.794,137.700,154.373,154.373,154.373,0.008
1260,2.400,145.292,108.847,130.516,158.588,167.476,167.558,172.513,172.513,172.513,0.007
1265,2.800,163.201,133.453,145.660,167.459,171.826,174.407,245.311,245.311,245.311,0.006
1270,1.400,159.161,141.020,145.337,151.245,176.181,196.921,196.921,196.921,196.921,0.006
1275,2.400,157.079,131.097,146.108,162.789,168.933,172.220,172.248,172.248,172.248,0.006
1280,2.800,119.294,104.334,109.719,113.710,127.129,141.021,158.839,158.839,158.839,0.008
1285,3.400,116.007,98.650,109.757,111.973,117.569,133.353,169.315,169.315,169.315,0.009
1290,2.400,154.782,96.682,148.989,157.515,173.830,179.485,191.192,191.192,191.192,0.006
1295,1.600,153.952,134.120,146.016,149.071,167.498,185.586,185.586,185.586,185.586,0.006
1300,3.000,119.946,93.252,109.929,119.718,131.625,132.914,148.162,148.162,148.162,0.008
1305,3.800,118.820,91.176,103.802,125.570,126.901,139.429,140.209,140.209,140.209,0.008
1310,2.600,114.994,92.558,107.809,116.868,124.215,126.045,135.613,135.613,135.613,0.009
1315,2.200,115.481,94.844,103.062,111.276,125.270,134.482,144.041,144.041,144.041,0.009
1320,4.400,93.969,71.740,82.703,91.909,97.999,110.726,136.464,149.551,149.551,0.011
1325,3.600,90.503,69.487,80.839,95.527,101.725,105.546,109.714,109.714,109.714,0.011
1330,3.200,114.957,77.825,104.590,123.743,125.651,129.748,131.677,131.677,131.677,0.009
1335,1.800,149.959,115.873,141.659,146.913,162.722,173.629,173.629,173.629,173.629,0.007
1340,2.800,113.676,83.372,106.328,113.725,123.042,132.334,143.598,143.598,143.598,0.009
1345,3.200,117.946,96.090,104.554,113.999,125.705,134.110,180.656,180.656,180.656,0.008
1350,2.800,153.142,119.657,139.615,145.730,167.561,179.431,221.355,221.355,221.355,0.007
