Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1713713217.476818,149401,0,1
1,NewOrder,1713713217.626232,148806,0,1
1,NewOrder,1713713217.775051,210705,0,1
2,Payment,1713713217.985771,142462,0,1
1,NewOrder,1713713218.128248,162397,0,1
1,NewOrder,1713713218.290657,155330,0,1
2,Payment,1713713218.446000,137426,0,1
2,Payment,1713713218.583439,167434,0,1
1,NewOrder,1713713218.750886,203950,0,1
2,Payment,1713713218.954849,124919,0,1
2,Payment,1713713219.079780,150719,0,1
2,Payment,1713713219.230512,166860,0,1
2,Payment,1713713219.397385,167614,0,1
1,NewOrder,1713713219.565013,209549,0,1
1,NewOrder,1713713219.774574,150395,0,1
2,Payment,1713713219.924981,148838,0,1
4,Delivery,1713713220.073833,582008,0,1
1,NewOrder,1713713220.655863,184570,0,1
2,Payment,1713713220.840448,149746,0,1
1,NewOrder,1713713220.990216,245471,0,1
5,StockLevel,1713713221.235706,21161,0,1
1,NewOrder,1713713221.256880,158233,0,1
1,NewOrder,1713713221.415126,190139,0,1
1,NewOrder,1713713221.605281,164825,0,1
1,NewOrder,1713713221.770244,148248,0,1
1,NewOrder,1713713221.918510,138029,0,1
1,NewOrder,1713713222.056566,186855,0,1
2,Payment,1713713222.243444,100617,0,1
2,Payment,1713713222.344074,119694,0,1
1,NewOrder,1713713222.463782,174417,0,1
2,Payment,1713713222.638212,106831,0,1
2,Payment,1713713222.745055,113878,0,1
1,NewOrder,1713713222.858946,168563,0,1
2,Payment,1713713223.027521,100724,0,1
2,Payment,1713713223.128258,119700,0,1
5,StockLevel,1713713223.247971,27377,0,1
1,NewOrder,1713713223.275363,103481,0,1
2,Payment,1713713223.378856,112821,0,1
2,Payment,1713713223.491692,127454,0,1
1,NewOrder,1713713223.619159,180542,0,1
1,NewOrder,1713713223.799715,155831,0,1
1,NewOrder,1713713223.955559,176842,0,1
1,NewOrder,1713713224.132414,155843,0,1
2,Payment,1713713224.288269,109384,0,1
2,Payment,1713713224.397665,120278,0,1
1,NewOrder,1713713224.517955,153904,0,1
1,NewOrder,1713713224.671871,131726,0,1
1,NewOrder,1713713224.803610,192992,0,1
2,Payment,1713713224.996615,113607,0,1
1,NewOrder,1713713225.110235,185634,0,1
2,Payment,1713713225.295881,100488,0,1
1,NewOrder,1713713225.396382,217798,0,1
2,Payment,1713713225.614202,106679,0,1
1,NewOrder,1713713225.720907,108638,0,1
3,OrderStatus,1713713225.829557,8467,0,1
1,NewOrder,1713713225.838037,129132,0,1
1,NewOrder,1713713225.967181,117095,0,1
1,NewOrder,1713713226.084288,125766,0,1
1,NewOrder,1713713226.210066,139877,0,1
1,NewOrder,1713713226.349957,174421,0,1
2,Payment,1713713226.524391,100886,0,1
1,NewOrder,1713713226.625290,137828,0,1
2,Payment,1713713226.763130,101604,0,1
1,NewOrder,1713713226.864747,158394,0,1
5,StockLevel,1713713227.023156,28599,0,1
1,NewOrder,1713713227.051768,130546,0,1
1,NewOrder,1713713227.182327,150506,0,1
2,Payment,1713713227.332846,95376,0,1
4,Delivery,1713713227.428235,491343,0,1
2,Payment,1713713227.919592,100954,0,1
2,Payment,1713713228.020559,125657,0,1
1,NewOrder,1713713228.146229,197882,0,1
1,NewOrder,1713713228.344124,198840,0,1
1,NewOrder,1713713228.542977,167672,0,1
1,NewOrder,1713713228.710662,176180,0,1
1,NewOrder,1713713228.886855,128849,0,1
2,Payment,1713713229.015717,98544,0,1
2,Payment,1713713229.114273,121878,0,1
2,Payment,1713713229.236164,119700,0,1
2,Payment,1713713229.355876,119678,0,1
1,NewOrder,1713713229.475567,162887,0,1
1,NewOrder,1713713229.638467,155472,0,1
2,Payment,1713713229.793952,106738,0,1
1,NewOrder,1713713229.900703,154433,0,1
2,Payment,1713713230.055147,85090,0,1
2,Payment,1713713230.140250,119665,0,1
2,Payment,1713713230.259927,107718,0,1
2,Payment,1713713230.367658,117771,0,1
1,NewOrder,1713713230.485442,187863,0,1
1,NewOrder,1713713230.673317,154405,0,1
1,NewOrder,1713713230.827741,107593,0,1
1,NewOrder,1713713230.935347,111351,0,1
1,NewOrder,1713713231.046713,124615,0,1
2,Payment,1713713231.171344,106750,0,1
2,Payment,1713713231.278107,113766,0,1
3,OrderStatus,1713713231.391885,7706,0,1
2,Payment,1713713231.399605,105873,0,1
1,NewOrder,1713713231.505491,158897,0,1
2,Payment,1713713231.664407,142585,0,1
5,StockLevel,1713713231.807004,21437,0,1
1,NewOrder,1713713231.828456,134403,0,1
2,Payment,1713713231.962872,125543,0,1
